,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
212,96c3eb6a-156d-4c12-bfbb-ddd00d044163,Daniel Alexander,https://play-lh.googleusercontent.com/a/ACg8ocLyx5nzv5E0VHSuBNvDF2_Kf61TvwUgfBnAV2kf96Wh14L-OA=mo,"sekarang bagian pencarian sangat3x jelek banget, yg dicari apa yg keluar apa, bagian sortir lebih parah, ga jelas apk semakin jelek",1,0,3.23.36,2024-04-30 11:18:36,"Hai kak, maaf ya udah bikin kakak tidak puas dalam menggunakan aplikasi Shopee. Agar mimin bisa bantu memaksimalkan penggunaan Shopee yuk infoin kendala kakak melalui live chat/DM ke social media di @Shopee_id / @Shopeecare. Sehat selalu ^XO",2024-04-29 09:31:49,3.23.36
213,4a99533d-ec2a-4600-a997-6cad8dfc3655,mifthahul jannah,https://play-lh.googleusercontent.com/a-/ALV-UjXZaMt5rAz2ZZY14EU2pl1-Ntr9TfEeb1HeetmUoCckVKQuMDT_Rg,Puas sekali,5,0,3.24.14,2024-04-30 11:17:37,"Hi kak,mimin ikut seneng kalau kamu puas belanja di Shopee,makasih ya kak untuk bintang 5 nya.Moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya.Moga Shopee selalu jd prioritas tempat belanja kamu ya. kalo ada pertanyaan boleh lgsg colek mimin ke DM @Shopee_id / @Shopeecare ya,Stay Safe🙏^YG",2024-04-30 12:57:03,3.24.14
214,0808539c-afbd-4fe9-81c2-876993ebdd4d,Dadang St,https://play-lh.googleusercontent.com/a/ACg8ocLsZB9zRMW6jr5vWh95fDzZo-_vXIK6nWxIZ6Pw4G_WTObfsw=mo,"Sy akan coba mudah""an ga ribet.",5,0,2.90.25,2024-04-30 11:17:36,"Hi kak, wiih mantapss makasih ya udh mempercayakan kebutuhan kamu di Shopee. Jangan lupa update terus aplikasi Shopee kamu ke versi terbaru yaa dan pantau terus promo dan kejutan menariknya. Kalo ada kendala, sunduls aku di sosmed resmi Shopee bercentang biru atau DM twitter @ShopeeCare ya kak. Happy Shopping :) ^FE
",2022-07-30 07:21:46,2.90.25
215,47f9e439-4a2a-48a7-94a0-fa49ed01be1d,Alifia Nisa,https://play-lh.googleusercontent.com/a-/ALV-UjU_5eyxiOgXDY0-ujLoy6fxyvEA8BlURDW7jmWHI5w7ZvSI1NU,"beli paket data di shopee tulisannya 7.5GB,tapi yang masuk cuma 5.5GB,aku udah 3 kali beli dan gitu terus,kenapa yaa??",4,0,3.23.36,2024-04-30 11:14:55,"Hi kak,maaf atas ketidaknyamanannya terkait kendala pembelian paket data namun yg kamu terima tidak sesuai.Untuk mimin bantu pengecekan lebih lanjut boleh infokan username dan nomor pesanan ke DM mimin di @Shopee_id / @Shopeecare ya. Bahagia selalu🙏 ^YG",2024-04-30 13:01:31,3.23.36
216,202f7be5-a9b2-4b2a-b3b4-837e81d5e948,suryo hadi,https://play-lh.googleusercontent.com/a/ACg8ocKodwtGu1leSgrhLQ8KFR2ZQmrIqBdlFINsDjc5sFlEn00UVA=mo,"Setelah di update Browsing nya kok tambah lelet dan sangat boros data,untuk belanja Online jadi kurang nyaman dan boros data, minta tolong untuk diperbaiki,kami sudah cukup lama jadi pelanggan belanja di Shopee,..Terimakasih.",1,626,3.24.17,2024-04-30 11:10:14,,,3.24.17
217,4a141f18-750f-4070-9170-3221b5882d1b,Akbar Gacor,https://play-lh.googleusercontent.com/a/ACg8ocLn1gXLbp0EjkoqglEo5UDvukLKVon7L_VdoKPZEDHWCumTLQ=mo,Shopeh baik,5,0,,2024-04-30 11:10:01,"Hi Kak,makasih bgt ya review dan bintangnya.Mimin suka bgt klo Kakak senang belanja di Shopee dan jadi semangat mimin buat kasih pelayanan yg terbaik.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak,yuk tetap ceki-ceki dishopee kak.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id/@Shopeecare ya, sehat selalu 🙏^YG",2024-04-30 13:06:39,
218,3afe054b-d5eb-437a-864e-9d0d1845f55d,Nur Nurlailatulqodri,https://play-lh.googleusercontent.com/a/ACg8ocKpJ6wzHwiURL2R5ozNHvOEECUV682sN7yz8hl1hebd-_J5fQ=mo,Pesanan ku sesuai dengan opsi,5,0,3.24.14,2024-04-30 11:09:54,"Hai kak,thanks ya bintang dan ulasannya.Mimin ikut senang jk pesanan kamu sesuai.Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee.Jgn lupa utk selalu ceki-ceki dishopee ya kak.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Sukses selalu 🙏^YG",2024-04-30 13:09:14,3.24.14
219,f2bd7d81-10c0-4ee4-b22b-67e08790f444,Mm Bagas alghi,https://play-lh.googleusercontent.com/a/ACg8ocIrYcNd2j9wFyqoz8z1f0SS02gQrYm6WBG1sup-gqylKKkPRA=mo,luar biasa shopee nih,5,0,3.24.14,2024-04-30 11:07:27,"Hi Kak,makasih bgt ya review dan bintangnya.Mimin suka bgt klo Kakak senang belanja di Shopee dan jadi semangat mimin buat kasih pelayanan yg terbaik.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak.Jgn lupa ceki-ceki terus dishopee.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id /@Shopeecare ya,Stay Safe🙏^YG",2024-04-30 12:29:44,3.24.14
220,ae446118-8538-4b9c-9775-e28ee1898d6f,Darlene 299,https://play-lh.googleusercontent.com/a/ACg8ocLrCjE4Ydkn2A8CVcXV8i2sdfzXIG-6mE7TefLIMXuka66TWA=mo,Bagus pelayanan nya bagus dan cepet lagi,5,0,3.24.14,2024-04-30 11:07:11,"Hi Kak,terimakasih komentar dan bintangnya.Mimin jadi makin semangat buat kasih pelayanan yg terbaik untuk semua pengguna Shopee.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak.Yuk pantu terus dan ceki-ceki di shopee kak.Kalau ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya, Bahagia selalu 🙏^YG",2024-04-30 12:31:52,3.24.14
221,d60e4322-e07f-4cab-8d18-cdd7917adcbf,Abu Hasan,https://play-lh.googleusercontent.com/a/ACg8ocJ_cngqWKBihG698sYS7k6inuuGQsOiFMramSbydahr6ueYlQ=mo,Login pakai hp lain selalu gagal,2,0,3.24.17,2024-04-30 11:03:49,"Hi kak, maaf atas ketidaknyamanannya terkait kendala tidak bisa login ke akaun shopee kamu.Mimin siap bantu kak, untuk pengecekan lebih lanjut boleh infokan screenshot kendala saat login ke DM mimin di @Shopee_id / @Shopeecare ya. Sehat Selalu🙏^YG",2024-04-30 12:37:14,3.24.17
222,a252b69a-d229-497f-96a7-68c550c47a0f,Ahmad Faqi,https://play-lh.googleusercontent.com/a-/ALV-UjWgtNxXCdfkIEXYX_5MAt1SuOWcPTcraGkMy1pLFQ6ZgZGbT-ti,Spaylater n Spinjam di bekukan udh gtu sekarang lihat barang iklan mulu kocak kocak.,1,0,3.23.36,2024-04-30 11:02:04,"Hi kak, maaf atas ketidaknyamanannya terkait kendala Spaylater dan Spinjam kamu yg dibekukan.Mimin siap bantu,Untuk pengecekan lebih lanjut boleh infokan Screenshot halaman kendala Spinjam dan Spaylater ke DM mimin di @Shopee_id / @Shopeecare ya. Sukses selalu🙏^YG",2024-04-30 12:40:06,3.23.36
223,af9d3bf4-235e-453f-8146-ba26f5dc6ae7,dhea aminnullah,https://play-lh.googleusercontent.com/a-/ALV-UjVr1v_ibnL2Mg-kQ-tiTFgtTXz_6F5AOfHrY2jil5thxj9V2cXe,Tambah kesini aplikasi tambah lemot dan voucher gratis ongkir makin langka.. kasih jempol dulu 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,0,3.24.17,2024-04-30 10:54:17,"Hai kak, maaf ya udh buat risau. Terkait kendalany, mimin saranin utk km coba lakukan clear cache apk dan pastikan jaringan stabil. Dan utk voucher gratis ongkir, km bs ceki di fitur ""Gratis Ongkir & Voucher"" kemudian klaim vouchernya. Jgn lupa ikuti semua S&K seperti minimal belanja, metode bayar, dan jasa kirim yg digunakan. Thanyou 🙏 ^ZJ",2023-01-23 11:21:38,3.24.17
224,d7fb4256-8af5-4462-a5ab-f0aa7b54a596,Nurul azizah,https://play-lh.googleusercontent.com/a-/ALV-UjXqPAiKbG1UGgC39BBy1EJGJL4-_Wx5XMpHbSbUdd6nczuGVAem,"Mau belanja jdi g mood, loading produk lama stuk ngefreeze pdhl sinyal aman, tba2 panas pdhl buat main game aman buat buka ni apk bentar doang panas",1,0,,2024-04-30 10:53:20,"Hai kak, maaf ya buat kamu gak nyaman. terkait dgn kendalannya kamu bisa coba update aplikasi Shopee, lakukan clear cache, pastikan jaringan stabil, logout/login kembali dan coba cek secara berkala ya kak. kalau masih ada kendala DM mimin di Twitter @ShopeeCare yaa. Moga membantu :) ^SO",2024-04-30 12:54:41,
225,1bdebf70-0bbd-43c9-8653-70e6541dd15a,Herman Chai,https://play-lh.googleusercontent.com/a-/ALV-UjWegGJFcMV6tv3yxuxhHU6yvNK8_5IyaXiuCvMctkdzkG2-cxA0,App nya suka loding padahal jaringan baik3 aj Pesan makan di shope ngak pernah dapat driver walaupun coba smpai 7-8 x(lok jakarta utara),4,0,3.24.14,2024-04-30 10:53:02,"Hai kak, maaf ya buat kamu gak nyaman. terkait dgn kendalannya kamu bisa coba update aplikasi Shopee, lakukan clear cache, pastikan jaringan stabil, logout/login kembali dan coba cek secara berkala ya kak. kalau masih ada kendala DM mimin di Twitter @ShopeeCare yaa. Moga membantu :) ^SO",2024-04-30 12:53:02,3.24.14
226,7ed3aeaf-ce09-4c50-87d4-da881d8d55f0,Fikram Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocK2IEFhp_Rds9p9MDhpzQ4E3FKUZaVkcAE3Q7j5RdLLDNWiNg=mo,sangat cepat,5,0,3.20.10,2024-04-30 10:51:51,"Hai kak , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. 😊^SO",2024-04-30 12:51:33,3.20.10
227,b41a6ce0-05c5-4d93-920e-2e3205e3b547,agus_tia KHD,https://play-lh.googleusercontent.com/a-/ALV-UjWIxK6PbvMoFAA-QWy0N7-TmyXk2f-yyKjGA-5vQ1i_zUasuhc,sangat memuaskan dan bagus,5,0,3.24.14,2024-04-30 10:51:45,"Hai kak , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. 😊^SO",2024-04-30 12:58:10,3.24.14
228,4dfe6b1b-783b-43d7-aa8d-cc78586e9a4e,Aggela,https://play-lh.googleusercontent.com/a-/ALV-UjUfyOnVORgdbhPfqzHb0PT6Neo9UeBZFim9MxbWRfIB2XjWIX8,Paket lama banget sampenya dari bulan lalu gk sampe²,1,0,,2024-04-30 10:50:37,"Hi kak, maaf terkait kendala kakak. Biar bisa mimin bantu boleh infoin ke mimin detail kendala kakak via DM Shopee id ya. Met siang 🙏 ^SO",2024-04-30 12:53:36,
229,f13bf0a7-6fb1-423d-be35-ce8a8b3163f2,Moro Service,https://play-lh.googleusercontent.com/a-/ALV-UjUa1szl5xYxmC--LlPivYLwUXY6NaHaqQpgU5VOME3yvYD0_g4,"Riwayat pembelanjaan saya sudah banyak disini,tiba2 belanja 1 x ini kecewa saya, alamat nya tidak sesuai kata nya padahal riwayat saya sudah ratusan.",1,0,,2024-04-30 10:50:24,"Hi kak, maaf terkait kendala kakak. Biar bisa mimin bantu boleh infoin ke mimin detail kendala kakak via DM Shopee id ya. Met siang 🙏 ^SO",2024-04-30 12:52:31,
230,389cd15d-e4bb-4112-9648-1b92b66ecb65,Windy Zay,https://play-lh.googleusercontent.com/a/ACg8ocL91ciELsKIu_bvwJiOGZY6yoBsXgfmBlHeovDU6FSDlXnqHQ=mo,bintang yg bicara,5,0,3.23.36,2024-04-30 10:50:21,"Hai kak , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. 😊^SO",2024-04-30 12:56:54,3.23.36
231,e10432b1-7b4b-4134-a9ad-4959adfbcf9d,Sarkaji Ijak,https://play-lh.googleusercontent.com/a-/ALV-UjVNKs9enV9AfnGJEPFPt-Yq0ASNmMyMBx8kyfg6PJ6pf1n_eaq1,"Selama kerjasama dg shope,saya merasa senang dan merasa TDK keraguan,dg kerjax,walau ada sedikit kecewa,itu dikarenakan kekurang telitian saya saja dlm mengambil tindakan apa yg saya lakukan. TERIMA KASIH SHOPE🙏🙏🙏👍👍👍",5,0,3.24.17,2024-04-30 10:48:38,"Hai kak , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. 😊^SO",2024-04-30 12:55:59,3.24.17
232,0ea46e8c-298c-4675-ae39-5dbb50b2c0f6,RK PROJeck,https://play-lh.googleusercontent.com/a-/ALV-UjV5lGysQ-3fOaAO-g7SJuATelLU8JoIIiA0eMnHYQOMpB-J5TY,Sekali kali kasih vocher dikon 1000000 min,2,0,,2024-04-30 10:46:47,"Hai kak , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. 😊^SO",2024-04-30 12:57:18,
233,e2199915-0d6d-4c8a-8043-aac258166351,Rio Gumelar,https://play-lh.googleusercontent.com/a-/ALV-UjVudPn6u6wAeqjfeMt-o6E-RxCZ2dA3LKNfRZ-kMrUkL_eVwm6b,Shopee food tiba tiba hilang gimana ya ?,1,0,3.24.17,2024-04-30 10:46:00,"Hai kak, maaf ya buat kamu gak nyaman. terkait dgn kendalannya kamu bisa coba update aplikasi Shopee, lakukan clear cache, pastikan jaringan stabil, logout/login kembali dan coba cek secara berkala ya kak. kalau masih ada kendala DM mimin di Twitter @ShopeeCare yaa. Moga membantu :) ^SO",2024-04-30 12:56:30,3.24.17
234,3e79752c-b170-4296-a90d-9dc7273e4d5a,lukman umi123,https://play-lh.googleusercontent.com/a/ACg8ocKkWVq6kVgilH5FGxYQTJ2oENt6KiHtbxpCLGUxKoOmRTag7A=mo,"Aplikasi nya bagus banget bisa beli apapun di sini, ada berbagai macam jenis alat elektronik, alat rumah tangga, pakaian, dan lain²",5,0,3.24.14,2024-04-30 10:43:49,"Hi kak,mimin ikut seneng kalau kamu puas belanja di Shopee,makasih ya kak untuk bintang 5 dan ulasannya.Moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya.Jgn lupa utk selalu ceki-ceki dishopee ya kak.kalo ada pertanyaan boleh lgsg colek mimin ke DM @Shopee_id / @Shopeecare ya, Stay Safe🙏^YG",2024-04-30 12:14:37,3.24.14
235,d4a2a8be-f1ba-463f-8fa7-b0c27c0db5e2,Al Ft A,https://play-lh.googleusercontent.com/a/ACg8ocLNgJI7uCShQGa_sQaBMajIcyseGcH_fnPY6TUCtT4N4WYF8A=mo,sangatlah bagus,5,0,,2024-04-30 10:41:08,"Hi kak,makasih ya buat bintang 5 nya,mimin tambah semangat buat kasih pelayanan yg terbaik.Yuk pantau terus aplikasi Shopee biar nggk ketinggalan promo menarik lainnya.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Bahagia selalu🙏^YG",2024-04-30 12:16:48,
236,f3a4c2ae-aaf4-4cc9-99ce-31268c00061f,Yusak Nenomnanu,https://play-lh.googleusercontent.com/a/ACg8ocIw-aD56ftgU54XITaDepiaRTV3KVmsEZH1bXhB0yzfOdj2SA=mo,Sangat baik,5,0,3.11.20,2024-04-30 10:40:23,"Hi Kak,makasih bgt ya review dan bintangnya.Semoga Shopee bisa selalu memberikan pengalaman yg terbaik untuk semua pengguna.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak dan Yuk ceki-ceki terus dishopee ya kak. Kalau ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Sukses selalu 🙏^YG",2024-04-30 12:18:16,3.11.20
237,52014fa4-73b5-406b-8c4b-bc7679a528a7,Grace Bethanya,https://play-lh.googleusercontent.com/a/ACg8ocJ9PRfeW8LbSL_Iibucjsl7VG92zYrWmZv36MGzqxyaEBq_Bw=mo,suka tbtb keluar sendiri n then kalau mau batalin barang bnr bnr harus gercep kl gak yaa must wait adm tokonya tuk cancel. Jadi ga suka deh :(,3,0,,2024-04-30 10:40:00,,,
238,3cc27294-cb3d-4095-9e9d-050b7b55eb5c,Fahmi Efendi,https://play-lh.googleusercontent.com/a-/ALV-UjXZcLpT0mafpxqOHY6vHAN6YWnWlzJQmv9eCaVZTEaudJSop4LF,senang ber belanja aman dengan shopee menjaga tetap keamanan akun pelanggan nya,5,0,3.24.14,2024-04-30 10:38:34,"Hai kak , thanks ya bintang dan ulasannya. Aku ikut senang kalo bisa terbantu dalam berbelanja online. Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee. 😊^SO",2024-04-30 12:55:34,3.24.14
239,07e05472-cf8c-4a08-9046-2a9be18fcb27,sarainisadri,https://play-lh.googleusercontent.com/a/ACg8ocL1XDgTWh-C3aPm3NMqU0z9Dyzmzz1O5opTaxT1JW02s2m9KA=mo,Mempermudah utk blja di shoopee,5,0,3.24.14,2024-04-30 10:37:40,"Hai kak,makasih bgt komentar dan bintangnya.Mimin seneng deh kalo Shopee bisa membantu dan mempermudahkan kamu.Semoga Shopee selalu bisa kasih pengalaman belanja terbaik utk kamu.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya, Have a nice day🙏^YG",2024-04-30 13:19:28,3.24.14
240,95dd7c6e-e437-4330-b6dc-ce78226ca5fa,Good Luck,https://play-lh.googleusercontent.com/a-/ALV-UjUJy5xthRKgZEKeagE6wgzg7nsCCeHis7e5gJkzUAFJAHdYrQ,pakai shopee ajah,5,0,3.24.14,2024-04-30 10:36:28,"Hi Kak,terimakasih komentar dan bintangnya.Mimin jadi makin semangat buat kasih pelayanan yg terbaik untuk semua pengguna Shopee.Moga Shopee selalu jd prioritas tempat belanja kamu ya, yuk ceki-ceki terus dishopee ya kak.Kalau ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Sukses selalu 🙏^YG",2024-04-30 13:16:16,3.24.14
241,e345c35d-14ac-424b-8189-be4f0a0b3224,Wi Yono,https://play-lh.googleusercontent.com/a/ACg8ocJh3_CVK1-oUqUtLJKviZoSpvWUz3I3Ni8JdT807ViF8RqBEg=mo,di tarik malah gk yimpan tah kemana,2,0,3.14.22,2024-04-30 10:35:57,,,3.14.22
242,be6e4d85-d588-47a6-ada1-9fdee4b3453e,Pratama Indra,https://play-lh.googleusercontent.com/a/ACg8ocJREG8xvJjbA8T3vfAt-LUbjzCPII7g0wM-LwdjReZV4slxVg=mo,Baik sekaliii,5,0,,2024-04-30 10:35:42,"Hi kak,makasih ya buat bintang 5 nya,mimin tambah semangat buat kasih pelayanan yg terbaik.Yuk pantau terus aplikasi Shopee biar nggk ketinggalan promo menarik lainnya.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Bahagia selalu 🙏^YG",2024-04-30 12:50:05,
243,3de4911c-643a-49da-a8cb-84b6339c99fc,Oskar Nuwa,https://play-lh.googleusercontent.com/a-/ALV-UjUhkTHd6s0SyR-zCvV-8qpUgQXL9YS3XKXFxjK802ZDi6C84sA,Berbelanja jadi lebih mudah.,5,0,3.24.17,2024-04-30 10:35:34,"Hai kak,thanks ya bintang dan ulasannya.Mimin ikut senang kalo bisa terbantu dalam berbelanja online.Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee.Yuk ceki-ceki terus dishopee ya kak. Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Stay Safe🙏^YG",2024-04-30 12:07:50,3.24.17
244,551a0f3e-6558-4c3f-ae84-1ce0780c5160,Eka fitri,https://play-lh.googleusercontent.com/a-/ALV-UjVBiT3YzLhMJ-5SGmmSdhjim4NUPwa00YqbdQgKCkDo2EXoPA,sinyal lemot,3,0,2.66.10,2024-04-30 10:35:07,,,2.66.10
245,22713aa1-ed8b-43db-b9ba-bcaeedc0ecfc,Teddy Kartiwa,https://play-lh.googleusercontent.com/a-/ALV-UjWTOmsIEALfmHRIyQwusaOwG18KQdHgQ-4uJXN7ClA8qsUZZW3r,"Kenapa ini aplikasi bermasalah di hp saya. Awalnya fitur kotak masuk minta login. Berulangkali coba login gagal, suudah login sukses beberapa jam logout lagi khusus di kotak masuk. Saya uninstall apk nya. Sekarang malah gk bisa sama sekali login. Jangankan login, buka apk nya saja gk bisa ( seperti force close). Saya coba versi lite nya aman bisa transaksi",3,0,3.24.17,2024-04-30 10:34:06,"Hi kak, maaf atas ketidaknyamanannya terkait kendala aplikasi kamu yg force close. Untuk mimin bantu pengecekan lebih lanjut boleh infokan screenshot kendala dan jam/tanggal kakak mengalami kendala  ke DM mimin di @Shopee_id / @Shopeecare ya. Sehat Selalu🙏 ^YG",2024-04-30 12:13:25,3.24.17
246,d20ec195-9467-4792-8269-3138bdbdd31a,Purwadi,https://play-lh.googleusercontent.com/a-/ALV-UjWh4cIn2v5b52ili4FhM9xkhLxpnOi6h7bTBhdutGvr1bTLjB0S,🥰,5,0,3.17.23,2024-04-30 10:32:54,"Hi Kak,terimakasih komentar dan bintang 5 nya.Mimin jadi makin semangat buat kasih pelayanan yg terbaik untuk semua pengguna Shopee.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak. Kalau ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya, sehat selalu 🙏^YG",2024-04-30 12:24:26,3.17.23
247,2ed23eec-402e-4f4f-9aa3-d12483b2b429,Mifta Risal,https://play-lh.googleusercontent.com/a/ACg8ocIb6m_8gPICFUnfRZiPn7n9obsXWsGvciDYqBzp8PXuXVCj3YA=mo,sangat membantu,5,0,3.24.14,2024-04-30 10:29:42,"Hai kak,thanks ya bintang dan ulasannya.Mimin ikut senang deh kalo bisa terbantu dalam berbelanja online dishopee.Moga Shopee bisa terus kasih yang terbaik buat penggunanya biar kakak selalu nyaman dan aman pakai Shopee.Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,sehat selalu 🙏^YG",2024-04-30 13:14:36,3.24.14
248,64608b31-e2f5-4b9c-9234-659b9aef9dfb,Agil Purwandaru,https://play-lh.googleusercontent.com/a/ACg8ocIcY8FSGj6nuIRr8UjfzWaaSFBXLfZ5aPnUiAqQp8QppN54CQ=mo,"Beberapa hal sangat merugikan penjual!!, terkait produk custom,dll",2,0,3.24.17,2024-04-30 10:28:43,,,3.24.17
249,7fb75aa2-2fdc-4512-97a3-d986332f60e4,Otomotif Raider,https://play-lh.googleusercontent.com/a/ACg8ocK_Fl0O6bw4opksfQLD656kic0sGevAcLZwtWF_5Xl4ZhchLw=mo,Aplikasinya bagus dan bermanfaat,5,22,3.16.20,2024-04-30 10:27:19,"Hi Kak,terimakasih komentar dan bintangnya.Mimin jadi makin semangat buat kasih pelayanan yg terbaik untuk semua pengguna Shopee.Moga Shopee selalu jd prioritas tempat belanja kamu dan yuk ceki-ceki dishopee terus ya kak.Kalau ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya, sukses selalu 🙏^YG",2024-04-30 11:57:02,3.16.20
250,1b8d172a-191d-4808-ada1-c1e6abe7c42c,Adiba Cahya,https://play-lh.googleusercontent.com/a/ACg8ocLVBh2G0q-Z__HhC5OMu9BgZ8nUgwmLrEgd0D0uGsD-bFQBEw=mo,Sangat bagus,5,0,,2024-04-30 10:26:35,"Hi kak,makasih ya buat bintang 5 nya,mimin tambah semangat buat kasih pelayanan yg terbaik.Yuk pantau terus aplikasi Shopee biar nggk ketinggalan promo menarik lainnya.Moga Shopee selalu jd prioritas tempat belanja kamu ya kak. Klo ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Bahagia selalu 🙏^YG",2024-04-30 11:58:18,
251,ff768e41-d3e8-44f8-a564-a1886d94d61b,andri leezandro TV,https://play-lh.googleusercontent.com/a-/ALV-UjUulrSeCECYsSNws_5z3E4szQ4MTOkYJu3HbCod0560o3NFeAWd,"Parah, diinstal ulang malah ga bisa login, nomer hp dan password sudah bener malah disuruh verivikasi scan QR, mana bisa scan QR kalau ga bisa login, kacau mana ada pesenam yang sudah di bayar belum datang barangnya mau dilacak ga bisa login, di chat cs malah komputer yg jawab,",1,0,3.24.17,2024-04-30 10:26:05,"Hi kak, maaf atas ketidaknyamanannya terkait kendala kamu tidak bisa login dg scan QR. Untuk mimin bantu pengecekan lebih lanjut boleh infokan screenshot kendala saat login dan username ke DM @Shopee_id / @Shopeecare ya. Sukses selalu🙏 ^YG",2024-04-30 11:32:12,3.24.17
252,7a9eb0fc-6c9a-475f-ae76-fde1a240b662,yogi pratomo,https://play-lh.googleusercontent.com/a-/ALV-UjW0OuEzjlj67K5eY2mjK8AL37XORyKa8lSHLlXNmMv6Ho0eWvkL,Good,5,0,3.24.17,2024-04-30 10:23:02,"Hi kak, terima kasih banyak ya kak atas rating dan reviewnya, mimin tambah semangat buat
kasih pelayanan yg terbaik :) Kalau ada kendala terkait Shopee jangan sungkan DM mimin di
Instagram @Shopee_ID yang bercentang biru yaa kak, Stay safe🙏^XD",2024-04-30 08:08:51,3.24.17
253,c3bc9858-6f18-4818-8cc4-92ab894a9d98,Michael Lensun,https://play-lh.googleusercontent.com/a/ACg8ocIvDyMpPd4tNB0oT7UD-ZFNFUjA0ccWec7fmZEldKXTX7J0XA=mo,Baikkk..,5,0,,2024-04-30 10:22:55,"Hi Kak,terima kasih komentar dan bintangnya.Mimin jadi makin semangat buat kasih pelayanan yg terbaik untuk semua pengguna Shopee.Moga Shopee selalu jd prioritas tempat belanja kamu dan Jgn lupa utk selalu ceki-ceki dishopee ya kak.Kalau ada pertanyaan terkait Shopee jangan sungkan DM mimin di @Shopee_id / @Shopeecare ya,Sukses selalu 🙏^YG",2024-04-30 11:35:36,
254,d68f4c26-5cbb-421d-8469-074bf70f031e,28 02,https://play-lh.googleusercontent.com/a-/ALV-UjWFryf4oc4_5eJcLYlwpbL_XqrEAjA2F9WNOg8qG2TSc0exsTs,Bagus,5,0,3.24.17,2024-04-30 10:22:53,"Hi kak,mimin ikut seneng kalau kamu puas belanja di Shopee,makasih ya kak untuk bintang 5 nya.Moga Shopee bisa selalu jadi tempat belanja yang terpercaya jd kamu makin nyaman menggunakan aplikasinya.Yuk selalu ceki-ceki di shopee terus kak. kalo ada pertanyaan boleh lgsg colek mimin ke DM @Shopee_id / @Shopeecare ya, sehat selalu 🙏^YG",2024-04-30 11:53:56,3.24.17
